device_id,window_id,label,dC,dL,dP,dE,dF,dS,dT,cyc_per_us,lsu_per_cyc,cpi_per_cyc,exc_per_cyc,fold_per_cyc,
2,51,0,14999994,4562,5579,2881,5189,2708,100000,149.999939,0.000304,0.000372,0.000192,0.000346
2,52,0,15000000,5077,5444,2718,5151,2750,100000,150.000000,0.000338,0.000363,0.000181,0.000343
2,53,0,15000006,4729,6100,2881,4961,2523,100000,150.000061,0.000315,0.000407,0.000192,0.000331
2,54,0,14999994,4698,5344,2881,5193,2074,100000,149.999939,0.000313,0.000356,0.000192,0.000346
2,55,0,15000000,4590,5871,2881,5178,2548,100000,150.000000,0.000306,0.000391,0.000192,0.000345
2,56,0,15000006,4625,4919,2881,4973,2900,100000,150.000061,0.000308,0.000328,0.000192,0.000332
2,57,0,14999994,4656,5615,2904,4958,3081,100000,149.999939,0.000310,0.000374,0.000194,0.000331
2,58,0,15000000,4844,5599,2882,5178,2247,100000,150.000000,0.000323,0.000373,0.000192,0.000345
2,59,0,15000006,4948,5896,2718,4992,2221,100000,150.000061,0.000330,0.000393,0.000181,0.000333
2,60,0,14999994,4769,6027,2881,5183,2271,100000,149.999939,0.000318,0.000402,0.000192,0.000346
2,61,0,15000000,4918,5896,2903,5186,2303,100000,150.000000,0.000328,0.000393,0.000194,0.000346
2,62,0,15000006,4707,4428,2881,4956,2903,100000,150.000061,0.000314,0.000295,0.000192,0.000330
2,63,0,14999994,4703,6136,2882,4950,2350,100000,149.999939,0.000314,0.000409,0.000192,0.000330
2,64,0,15000000,4925,5969,2734,5182,3440,100000,150.000000,0.000328,0.000398,0.000182,0.000345
2,65,0,15000006,4911,5549,2881,4985,2741,100000,150.000061,0.000327,0.000370,0.000192,0.000332
2,66,0,14999994,4449,5566,2881,5183,2141,100000,149.999939,0.000297,0.000371,0.000192,0.000346
2,67,0,15000000,4635,6183,2904,5186,2711,100000,150.000000,0.000309,0.000412,0.000194,0.000346
2,68,0,15000006,4612,6487,2881,4957,2575,100000,150.000061,0.000307,0.000432,0.000192,0.000330
2,69,0,14999994,4922,5646,2903,4948,2488,100000,149.999939,0.000328,0.000376,0.000194,0.000330
2,70,0,15000000,4450,5989,2903,5178,2544,100000,150.000000,0.000297,0.000399,0.000194,0.000345
2,71,0,15000006,4813,5249,2665,4983,2172,100000,150.000061,0.000321,0.000350,0.000178,0.000332
2,72,0,14999994,4644,5629,2718,5191,1926,100000,149.999939,0.000310,0.000375,0.000181,0.000346
2,73,0,15000000,4874,6074,2881,5182,2963,100000,150.000000,0.000325,0.000405,0.000192,0.000345
2,74,0,15000006,4494,5257,2903,4947,2598,100000,150.000061,0.000300,0.000350,0.000194,0.000330
2,75,0,14999994,4836,5101,2881,4935,2665,100000,149.999939,0.000322,0.000340,0.000192,0.000329
2,76,0,15000000,5087,5810,2881,5172,2551,100000,150.000000,0.000339,0.000387,0.000192,0.000345
2,77,0,15000006,4711,6059,2881,4976,2305,100000,150.000061,0.000314,0.000404,0.000192,0.000332
2,78,0,14999994,4650,5601,2665,5179,2956,100000,149.999939,0.000310,0.000373,0.000178,0.000345
2,79,0,15000000,4857,6492,2881,5178,2419,100000,150.000000,0.000324,0.000433,0.000192,0.000345
2,80,0,15000006,4761,3888,2881,4974,1912,100000,150.000061,0.000317,0.000259,0.000192,0.000332
2,81,0,14999994,4918,5618,2826,5197,2212,100000,149.999939,0.000328,0.000375,0.000188,0.000346
2,82,0,15000000,5027,6042,2756,5147,1626,100000,150.000000,0.000335,0.000403,0.000184,0.000343
2,83,0,15000006,4804,4916,2747,4976,2521,100000,150.000061,0.000320,0.000328,0.000183,0.000332
2,84,0,14999994,4493,4321,2881,5191,1954,100000,149.999939,0.000300,0.000288,0.000192,0.000346
2,85,0,15000000,4715,5970,2881,5183,1772,100000,150.000000,0.000314,0.000398,0.000192,0.000346
2,86,0,15000006,4459,5545,2686,4970,1977,100000,150.000061,0.000297,0.000370,0.000179,0.000331
2,87,0,14999994,4616,5673,2748,5184,2316,100000,149.999939,0.000308,0.000378,0.000183,0.000346
2,88,0,15000000,4698,4995,2665,5174,3210,100000,150.000000,0.000313,0.000333,0.000178,0.000345
2,89,0,15000006,4618,5896,2742,4982,2860,100000,150.000061,0.000308,0.000393,0.000183,0.000332
2,90,0,14999994,5026,4614,2664,5203,1606,100000,149.999939,0.000335,0.000308,0.000178,0.000347
2,91,0,15000000,4980,6070,2903,5170,2610,100000,150.000000,0.000332,0.000405,0.000194,0.000345
2,92,0,15000006,4918,5541,2881,4968,2958,100000,150.000061,0.000328,0.000369,0.000192,0.000331
2,93,0,14999994,4788,5674,2881,5209,1947,100000,149.999939,0.000319,0.000378,0.000192,0.000347
2,94,0,15000000,4835,6124,2665,5173,2181,100000,150.000000,0.000322,0.000408,0.000178,0.000345
2,95,0,15000006,4763,5571,2881,4982,2754,100000,150.000061,0.000318,0.000371,0.000192,0.000332
2,96,0,14999994,4694,5425,2796,4927,1974,100000,149.999939,0.000313,0.000362,0.000186,0.000328
2,97,0,15000000,4878,4848,2807,5189,2347,100000,150.000000,0.000325,0.000323,0.000187,0.000346
2,98,0,15000006,4685,4771,2904,4962,1981,100000,150.000061,0.000312,0.000318,0.000194,0.000331
2,99,0,14999994,4742,5476,2717,4960,1875,100000,149.999939,0.000316,0.000365,0.000181,0.000331
2,100,0,15000000,4762,5715,2664,5171,2499,100000,150.000000,0.000317,0.000381,0.000178,0.000345
2,101,0,15000006,5226,4200,2767,4986,2460,100000,150.000061,0.000348,0.000280,0.000184,0.000332
2,102,0,14999994,4907,5317,2665,5172,3138,100000,149.999939,0.000327,0.000354,0.000178,0.000345
2,103,0,15000000,4721,4977,2881,5179,2771,100000,150.000000,0.000315,0.000332,0.000192,0.000345
2,104,0,15000006,4528,6196,2881,4965,2395,100000,150.000061,0.000302,0.000413,0.000192,0.000331
